Samples,Methanobacteriaceae,Cohaesibacteraceae,UTPRO1,Nannocystaceae,Solirubrobacteraceae,Cardiobacteriaceae,Desulfomicrobiaceae,Syntrophobacteraceae,unclassified_Polyangiales,Sulfuricellaceae,unclassified_Luteitaleia,CAG.138,unclassified_Thermodesulfovibrionales,Ethanoligenenaceae,UBA1067,unclassified_Sphingobacteriales,Diplorickettsiaceae,X2.12/FULL.35.15,Methylophilaceae,SCN.69.37,Thermoanaerobaculaceae,Savagellaceae,Sulfurovaceae,Desulfomonilaceae,Akkermansiaceae,Thiovulaceae,Planctomycetaceae,Mitochondria,unclassified_Cyanobacteriia,unclassified_Cyanobacteriales,unclassified_Myxococcota,Vibrionaceae,OSC116,Methylococcaceae,unclassified_Pseudomonadales,Pelobacteraceae,Hydrogenophilaceae,unclassified_Verrucomicrobiae,Luteitaleaceae,unclassified_Desulfatiglanales,Chthoniobacteraceae,Anaerotignaceae,Cellulosilyticaceae,Turneriellaceae,Turicibacteraceae,unclassified_Syntrophales,unclassified_Actinobacteria,Dermatophilaceae,Exiguobacteraceae,Desulfobaccaceae,Treponemataceae_B,Saccharimonadaceae,Mucispirillaceae,Anaerofustaceae,unclassified_OPB41,unclassified_Chthoniobacterales,X2.02/FULL.66.22,Ilumatobacteraceae,CG2.30.64.16,UBA1381,unclassified_Microtrichales,Collierbacteraceae,Bacteriovoracaceae,Carnobacteriaceae,RBG.13.43.22,CAG.508,Paludibacteraceae,Nitrososphaeraceae,Nitrosopumilaceae,Pasteurellaceae,Filifactoraceae,Sphingomonadaceae,Desulfovibrionaceae,Xanthobacteraceae,Campylobacteraceae,Beijerinckiaceae,Erysipelatoclostridiaceae,Gastranaerophilaceae,Selenomonadaceae,Helcococcaceae,Erysipelotrichaceae,Flavobacteriaceae,Eubacteriaceae,Corynebacteriaceae,Anaerovoracaceae,Burkholderiaceae,Neisseriaceae,Moraxellaceae,Enterobacteriaceae,Rhodobacteraceae,Rhizobiaceae,Steroidobacteraceae,Pseudomonadaceae,Psychromonadaceae,Methylomonadaceae,Rhodanobacteraceae,Xanthomonadaceae,Clostridiaceae,Caulobacteraceae,Acetobacteraceae,Peptostreptococcaceae,Peptoniphilaceae,Ruminococcaceae,Lachnospiraceae,Leptotrichiaceae,Acidaminococcaceae,Negativicoccaceae,Actinomycetaceae,Geodermatophilaceae,Microbacteriaceae,Pseudonocardiaceae,Bifidobacteriaceae,Micrococcaceae,Dermabacteraceae,Veillonellaceae,Dialisteraceae,Paenibacillaceae,Gemellaceae,Staphylococcaceae,Mycoplasmataceae_B,Treponemataceae,Megasphaeraceae,Nocardioidaceae,Porphyromonadaceae,Chitinophagaceae,Eggerthellaceae,Coriobacteriaceae,Atopobiaceae,Bacteroidaceae,Ureaplasmataceae,Devosiaceae,Butyricicoccaceae,Oscillospiraceae,DTU089,Lactobacillaceae,Aerococcaceae,Enterococcaceae,Streptococcaceae,Fusobacteriaceae,Geobacteraceae,UBA660,Marinifilaceae,Weeksellaceae,Dysgonomonadaceae,Muribaculaceae,Hymenobacteraceae,Cyclobacteriaceae,Rikenellaceae,Tannerellaceae,Sphingobacteriaceae,Spirosomaceae,unclassified_Bacteria,Hyphomicrobiaceae,unclassified_Alphaproteobacteria,Prolixibacteraceae,unclassified_Betaproteobacteriales,unclassified_Bacteroidia,unclassified_Anaerolineales,unclassified_Anaerolineae,unclassified_Rhizobiales,MBNT15,UKL13.2,Reyranellaceae,unclassified_Proteobacteria,Desulfobulbaceae,Gemmatimonadaceae,unclassified_Pirellulales,unclassified_Chitinophagales,Saprospiraceae,unclassified_Actinobacteriota,unclassified_Desulfobacterales,unclassified_Flavobacteriales,unclassified_Oscillospirales,RBG.16.70.10,Desulfocapsaceae,Anaerolineaceae,unclassified_Xanthomonadales,CSP1.4,Polyangiaceae,unclassified_Gammaproteobacteria,Rhodomicrobiaceae,unclassified_Bacilli,Nitrospiraceae,unclassified_Geobacterales,Halomonadaceae,Halieaceae,unclassified_Desulfobacterota,envOPS12,Hyphomonadaceae,Rhodocyclaceae,Pyrinomonadaceae,unclassified_Luteitaleales,Opitutaceae,unclassified_Clostridia,Christensenellaceae,OLB5,unclassified_Lachnospirales,unclassified_Actinomycetales,unclassified_Bacillales,Bacillaceae_A,Caldibacillaceae,unclassified_Desulfuromonadales,Holophagaceae,unclassified_Lactobacillales,unclassified_Bacteroidota,vadinHA17,Solibacteraceae,Pedosphaeraceae,unclassified_Pedosphaerales,UBA2206,UBA932,unclassified_Bacteroidales,Fimbriimonadaceae,unclassified_Ignavibacteriales,Ignavibacteriaceae,Propionibacteriaceae,Barnesiellaceae,unclassified_Cytophagales
100056.c.051,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1.396300249,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.53361793,0,0,0,0,0.213447172,0,0,0.391319815,0,0,0,0,0.062255425,0.195659908,0,0,53.24617574,0,0,0,0,0,0,0,0,0.524724297,0,0,0,0,1.609747421,23.66595518,0,0,0,0.097829954,0,0,0,13.66951263,0,0,0,0,0,0.062255425,0,0,0,0,0,0,0,0,0.222340804,0.275702597,0,0,0,0,0,0.32906439,0.231234436,0,1.138384916,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.684809676,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.088936322,0,0,0,0,0,0,0,0,1.23621487,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.12451085,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
100057.c.052,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.399915807,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.056128534,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,99.54395566,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
100058.c.052,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,98.12024235,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1.817616902,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.062140749,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
100058.c.053,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,96.74561254,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3.25438746,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
100060.c.051,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.141743444,0,0,0,0,0,0,0,0,0.070871722,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.044294826,0,0,0,0.124025514,0,0,0.079730687,0,0,0,0,0.035435861,0,0,0,0.062012757,0,2.781715096,1.266832034,0,0,0,0.106307583,0,0.088589653,0,0,0.248051028,0,0,0,0,0.053153792,0.106307583,0,0,0,0,0,0,0,0.124025514,0.053153792,0,0.177179305,0,0,0,0,0,0,0,0,0,0,0,0,0,0.026576896,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,93.36463501,0.106307583,0.079730687,0,0.478384125,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.053153792,0,0,0,0.035435861,0,0,0.159461375,0.062012757,0,0,0.044294826,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.026576896,0,0,0,0
100060.c.052,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.146148556,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.034387895,0,0,0,0,0,0,0,0.214924347,1.530261348,0,0,0,0.060178817,0,0,0,0,1.143397524,0,0,0.085969739,0,0.068775791,0,0,0,0,0,0,0,0,1.762379642,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.077372765,0,0,0,0,0,0,0,6.060866575,0,0,0,0,0,0,0,0,0,0,0.060178817,0,0,88.72936726,0,0,0,0,0.025790922,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
100061.c.051,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.037792895,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.037792895,99.49609473,0,0,0,0,0,0,0,0,0,0,0,0.037792895,0,0,0.100781053,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.07558579,0,0,0,0,0,0,0,0.031494079,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.182665659,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
100062.c.051,0.201390242,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.097446891,0,0.142922107,95.9007341,0,0,0,0,0,0,0,0,0,0,0,0,0.194893783,0,1.37075294,0,0,0,0,0,0,0,1.338270642,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.11693627,0,0,0,0.097446891,0.168907945,0,0,0,0.045475216,0,0,0,0.019489378,0,0,0,0,0,0.032482297,0,0,0,0.071461054,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.201390242,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
100063.c.053,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.087556091,0,0,0,0,0,0.142278647,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.120389625,0,0,0,0.197001204,0,0,0,0,0,0,0,0.098500602,0,0,0,0,0,5.11108679,91.31005801,0.087556091,0,0,0.273612783,0,0.229834738,0,0,0.098500602,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.098500602,0,0,0,0,0,0,0,0,0,0,0,0.339279851,0,0,0,0.076611579,0,0,0,0,0,0,0,0,0,0.043778045,0,0,0,0,0,0,0,0,0,0,0,0,0.065667068,0,0.383057896,0,0.372113385,0,0,0,0,0.120389625,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.109445113,0.153223159,0,0,0,0,0,0.306446317,0,0.175112181,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
100063.c.054,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,99.33663744,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.045749142,0,0,0,0,0,0,0,0,0,0,0.335493709,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.182996569,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.099123141,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
100064.c.055,0,0,0,0.055218112,0,0,0,0,0,0.165654335,0,0,0,0,0,0,0,0,0.248481502,0.487759985,0,0,0.165654335,0,0,0.165654335,0,0,0,0,0.156451316,0.874286766,0,0,0,0.202466409,0,0,0,0,0,0,0,0,0,0.312902632,0,0,0,0.055218112,0,0,0,0,0,0.073624149,0,0,0,0,0.110436223,0,0,0,0.12884226,0,0,0,0,0.791459599,0,0.570587153,0,0.874286766,0,0,0,0,0,0,0,0.515369041,0,0.055218112,0,2.751702558,0,28.57537272,35.86416345,0.294496595,0.248481502,0,0.837474692,0.110436223,1.076753175,0,0.156451316,0.211669428,0.230075465,0,0,0,0,0.119639242,0,0,0,0,0,0,0,0.036812074,0.395729799,0,0.101233204,0,0,0,0,0,0,0,0,0,1.168783361,0.027609056,0,0,0.165654335,0,0.119639242,0,0,0,0.138045279,0,2.797717651,0,0.331308669,0.285293576,0,0,0,0,0,0,0.708632431,0,0,0.036812074,0,1.573716179,0,1.362046751,0.092030186,5.42057795,1.187189398,0.147248297,0,0,0.395729799,0,0.101233204,0.06442113,0,0,0,0.239278483,0.06442113,0,0,0,0,0,0,0,0,0,0,1.859009755,0.450947911,0,0.552181115,0,0,0.276090558,0,0,0.506166022,0.377323762,0,0.837474692,0.06442113,0,0,0.165654335,0,0.19326339,0,0,0,0.082827167,0,0,0,0,0.082827167,0.708632431,0,0,0,0,0,0.312902632,0.082827167,0,0,0
100064.c.058,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,99.13036604,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.031623053,0,0,0.308324769,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.237172899,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.276701716,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.015811527,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
100066.c.051,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3.186907838,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.258397933,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.078954924,0,0.157909848,0,0,0,0,0,0.078954924,0,0,0,0.021533161,2.978753948,0,0,0.122021246,2.289692794,0,0,0,0.19379845,0.064599483,0,0,45.80821131,0,0,0,0,0,0,0.107665805,0,0.452196382,0,0,0.660350273,0.157909848,2.540913006,19.32960092,0,0,0,0.107665805,0,0,0,5.412001148,0,0,1.220212461,0.258397933,0.021533161,0,0,0,0,0,0,0,0,0.107665805,0,0,0.366063738,0,0,0.050244042,0,2.332759116,0.086132644,0,0.689061154,0.387596899,8.096468562,0,0,0,0,0,0,0,0,0.136376687,0,0,0,1.349411427,0,0,0,0.086132644,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.186620729,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.437840942,0,0,0,0.179443009,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
100068.c.052,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.506308768,0,0,0,0.409869003,0,0,0,0,0,0,0,1.277826891,0,0,0,0,0,0,0,0,0,0,0,4.862171502,0,0.11251306,5.609579683,0,0,0,0,0,0,0,0,0,0,0.05625653,0,0,0,0,0,0,0,0,0,0,0.080366471,0,0,0,0,0,0,0.040183236,0.040183236,0,0,0.980470948,0,0,0,0,0,0,0,0,0,0,0,0,0,0,85.90372097,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.120549707,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
100068.c.054,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.196560197,98.05896806,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1.375921376,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.024570025,0,0,0,0,0,0.343980344,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
100068.c.058,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1.239527143,97.33731206,0,0,0,0,0,0,0,0,0.206587857,0,0,0.03443131,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.022954206,0,0,0,0,0,0,0,0.263973373,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.367267302,0,0.172156548,0,0.114771032,0.068862619,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.03443131,0.057385516,0,0,0,0,0,0,0.045908413,0,0,0,0,0.03443131,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
100069.c.051,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.676046044,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1.973323589,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2.430111456,0,0,0,1.205919971,0,0,0,0,0,0,1.8636945,0,0,0,0,2.539740544,0,17.74164078,16.62707838,0,0,0,3.14270053,0,0,0,0,1.516535721,0.895304221,0,1.388635118,0,0.529873927,16.57226384,0,0,0,0,0,0,0,4.019733236,2.247396309,0,1.041476338,0,1.827151471,0,0,0.219258177,0,0,0,0,0,0.383701809,0,0,1.224191485,0,0,0,0,0,0,0,1.333820574,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3.051342956,2.631098118,0.602959985,0,0,0,0,0,4.750593824,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.895304221,0,1.644436324,0,0,0.749132103,0,0,0,0,0,0,0,1.58962178,0,0,0,0,0,0,2.685912662,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
100069.c.052,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,98.24126534,0,0,0.106232295,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.023607177,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1.628895184,0,0,0,0,0,0
100070.c.051,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,99.94277212,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.057227881,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
100075.c.053,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1.133603239,94.99325236,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.067476383,0.053981107,0,2.226720648,0,0,0,0,0,0,0,0,0,0.08097166,0,0,0,0,0,0,0,0,0,0,0,1.052631579,0,0,0,0,0,0,0,0,0,0.026990553,0,0,0,0,0.16194332,0,0.16194332,0,0,0.04048583,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
100075.c.054,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.039756162,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.053008216,0,0,0,0,0,0,0,9.422210443,78.66419295,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,8.984892658,0,0.053008216,0,0,0,0,0,0,0,0,0,0,0,0,2.093824543,0,0.145772595,0,0.278293135,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.053008216,0,0,0,0,0,0,0,0,0.172276703,0,0,0,0,0,0,0,0,0,0,0,0,0,0.039756162,0,0,0,0,0,0,0,0,0,0,0,0
100076.c.051,0,0,0,0,0,0,0,0,0,0,0,0,0.036218761,0,0,0,0.072437523,0,0,0,0,0,0.132802125,0,0,0.120729204,0,0,0,0,0.120729204,0.350114693,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.350114693,0,0.325968852,0,0.627791863,0,0,0,0,0,0,0,0.26560425,0,0,0,0.651937704,0,13.71483762,63.12930098,0.217312568,0,0,0.676083545,0,0,0,0,0.796812749,0,0.169020886,0.374260534,0,0,0,0,0,0,0,0,0.253531329,0,0,0,0,0.398406375,0,0,0,0,0,0,0,0.060364602,0,0.482916818,0,0,0,0.060364602,0,0,0,0,0,0,0,6.784981287,0.410479295,0,0,0,0,0,0,0,0,0.289750091,0,0,0.072437523,0,1.533260896,0.507062658,0.845104431,0.060364602,2.46287577,0.615718942,0.156947966,0,0,0.205239647,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.241458409,0,0,0,0,0,0.229385488,0,0,0.169020886,0.639864783,0.205239647,0.664010624,0,0,0,0.072437523,0,0,0,0,0,0,0,0,0,0,0,0.26560425,0,0,0,0,0,0.181093807,0,0,0,0
